1	4.260446e-01	6.245924e-03
2	4.343313e-01	8.448007e-03
4	4.490281e-01	2.583457e-02
6	4.880832e-01	2.219176e-02
8	4.589719e-01	1.922516e-02
12	4.777177e-01	1.676296e-02
16	5.732103e-01	2.131327e-02
18	5.364407e-01	1.746717e-02
24	5.463130e-01	1.423597e-02
