1	7.437601e+01	6.431376e-01
2	3.865562e+01	5.676307e-01
4	2.070068e+01	8.811401e-01
6	1.480678e+01	6.248875e-01
8	1.038142e+01	3.978217e-01
12	6.843931e+00	2.337176e-01
16	6.513327e+00	2.277401e-01
18	5.566643e+00	1.743646e-01
24	4.160751e+00	1.064178e-01
