1	1.745733e+02	2.066691e+00
2	8.900031e+01	1.135224e+00
4	4.610108e+01	1.784514e+00
6	3.033660e+01	5.132075e-01
8	2.261885e+01	3.825814e-01
12	1.432631e+01	1.155820e-01
16	1.136289e+01	1.437099e-01
18	1.037700e+01	9.228943e-02
24	7.616057e+00	3.798204e-02
