1.000000e+00	4.394786e-01	6.313509e-03
2.000000e+00	4.769655e-01	8.020963e-03
4.000000e+00	5.913482e-01	2.145805e-01
6.000000e+00	4.747797e-01	1.247606e-01
8.000000e+00	5.058665e-01	5.146195e-02
1.200000e+01	4.739048e-01	7.857611e-03
1.600000e+01	6.689797e-01	3.338448e-02
1.800000e+01	6.120369e-01	7.841293e-02
2.400000e+01	5.252196e-01	1.283393e-02
