1	6.849713e-01	5.311660e-03
2	1.366848e+00	2.278691e-02
4	2.642152e+00	8.687275e-02
6	3.818448e+00	1.000782e-01
8	4.431241e+00	1.607145e-01
12	6.739951e+00	1.230763e-01
16	7.762283e+00	1.200983e-01
18	9.070443e+00	1.469974e-01
24	1.095004e+01	5.359209e-02
