1.000000e+00	6.566320e+00	8.510197e-02
2.000000e+00	7.264133e+00	6.006370e-01
4.000000e+00	7.087283e+00	5.886632e-01
6.000000e+00	6.977923e+00	4.909837e-01
8.000000e+00	7.065257e+00	4.925427e-01
1.200000e+01	6.443797e+00	2.378578e-01
1.600000e+01	6.156450e+00	2.212750e-01
1.800000e+01	6.001757e+00	9.216752e-02
2.400000e+01	6.074233e+00	5.380807e-03
