1	9.840728e+00	4.490801e-02
2	5.024952e+00	3.936797e-02
4	2.624859e+00	6.694287e-02
6	1.800557e+00	3.977306e-02
8	1.439749e+00	4.243196e-02
12	9.174966e-01	8.342572e-03
16	7.756338e-01	1.073904e-02
18	6.878443e-01	6.357049e-03
24	5.554386e-01	2.692281e-03
