1	6.692280e+00	4.558979e-02
2	6.935001e+00	1.588140e-01
4	6.843151e+00	1.464323e-01
6	7.016059e+00	1.317355e-01
8	6.448256e+00	2.046915e-01
12	6.106854e+00	1.059366e-01
16	6.085088e+00	5.652498e-02
18	6.199020e+00	8.355210e-02
24	6.081795e+00	6.085272e-03
