1.000000e+00	9.599473e+00	1.066913e-01
2.000000e+00	5.137517e+00	1.972564e-01
4.000000e+00	2.611027e+00	1.312689e-01
6.000000e+00	1.918000e+00	1.870563e-01
8.000000e+00	1.424257e+00	7.030655e-02
1.200000e+01	9.390980e-01	4.865389e-02
1.600000e+01	7.509003e-01	2.136367e-02
1.800000e+01	7.080510e-01	2.899007e-02
2.400000e+01	5.573973e-01	6.848933e-03
