1	7.387884e+01	7.207602e-01
2	3.926908e+01	8.349278e-01
4	2.001274e+01	8.297594e-01
6	1.496657e+01	6.963701e-01
8	1.061765e+01	6.018529e-01
12	6.446391e+00	7.989685e-02
16	6.672001e+00	3.390547e-01
18	5.648971e+00	2.782236e-01
24	3.999644e+00	7.848574e-03
